,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1663,CHEMBL1082749,active,CN(C)C(=O)Oc1cccc(-c2cn3c(C(F)(F)F)cccc3[n+]2C)c1,364.34700000000004,3.5100000000000025,0.0,3.0,4.473660722610156
1664,CHEMBL1082750,active,COc1cccc2n1cc(-c1cccc(OC(=O)N(C)C)c1)[n+]2C,326.37600000000003,2.4998000000000005,0.0,4.0,4.688246138944246
1665,CHEMBL1083063,active,CC(=O)Nc1cccc2n1cc(-c1cccc(OC(=O)N(C)C)c1)[n+]2C,353.40200000000004,2.4496,1.0,4.0,5.6020599913279625
1666,CHEMBL1083064,active,CNC(=O)Oc1cccc(-c2cn3ccccc3[n+]2C)c1,282.32300000000004,2.149,1.0,3.0,6.455931955649724
1667,CHEMBL1083373,active,CNC(=O)Oc1cccc(-c2cn3c(NC(C)=O)cccc3[n+]2C)c1,339.37500000000006,2.1074,2.0,4.0,5.346787486224656
1668,CHEMBL1084709,active,Cc1cn2cc(C(N)=O)ccc2[n+]1C,190.226,0.17111999999999977,1.0,2.0,4.568636235841013
1669,CHEMBL1085280,active,C[n+]1c(-c2ccccc2)cn2cc(C(N)=O)ccc21,252.29699999999997,1.5297,1.0,2.0,5.022276394711152
1670,CHEMBL1085281,active,COC(=O)Nc1ccc2n(c1)cc(-c1ccccc1)[n+]2C,282.32300000000004,2.6090999999999998,1.0,3.0,4.301029995663981
1671,CHEMBL75110,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCN2,348.4900000000001,4.529700000000004,1.0,3.0,7.698970004336019
1672,CHEMBL311017,active,CN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,362.51700000000005,4.554000000000005,0.0,3.0,8.0
1673,CHEMBL308793,active,CCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,376.54400000000004,4.944100000000005,0.0,3.0,7.958607314841775
1674,CHEMBL74560,inactive,CCCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,390.5710000000001,5.334200000000006,0.0,3.0,7.657577319177793
1675,CHEMBL74922,inactive,CCCCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,404.5980000000001,5.724300000000007,0.0,3.0,7.5376020021010435
1676,CHEMBL73339,active,CCCCCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,418.62500000000017,6.114400000000007,0.0,3.0,7.327902142064283
1677,CHEMBL1085858,intermediate,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCN2c1ccccc1,424.5880000000002,6.255900000000007,0.0,3.0,7.167491087293763
1678,CHEMBL306776,active,COc1ccccc1CN1CCC(CCC(=O)c2ccc3c(c2)CCN3)CC1,378.51600000000013,4.538300000000004,1.0,4.0,6.090443970758825
1679,CHEMBL73447,active,COc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)CCN4)CC2)c1,378.51600000000013,4.538300000000004,1.0,4.0,5.5718652059712115
1680,CHEMBL76108,active,COc1ccc(CN2CCC(CCC(=O)c3ccc4c(c3)CCN4)CC2)cc1,378.5160000000002,4.538300000000003,1.0,4.0,4.876148359032914
1681,CHEMBL73974,active,O=C(CCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)CCN2,366.48000000000013,4.668800000000004,1.0,3.0,7.366531544420414
1682,CHEMBL308807,inactive,O=C(CCC1CCN(Cc2cccc(F)c2)CC1)c1ccc2c(c1)CCN2,366.48000000000013,4.668800000000004,1.0,3.0,7.795880017344075
1683,CHEMBL74832,active,O=C(CCC1CCN(Cc2ccc(F)cc2)CC1)c1ccc2c(c1)CCN2,366.48000000000013,4.668800000000004,1.0,3.0,7.050609993355087
1684,CHEMBL306175,intermediate,O=C(CCC1CCN(Cc2ccccc2Cl)CC1)c1ccc2c(c1)CCN2,382.93500000000023,5.183100000000005,1.0,3.0,7.119186407719209
1685,CHEMBL74809,inactive,O=C(CCC1CCN(Cc2cccc(Cl)c2)CC1)c1ccc2c(c1)CCN2,382.93500000000023,5.183100000000005,1.0,3.0,7.229147988357855
1686,CHEMBL75649,inactive,O=C(CCC1CCN(Cc2ccc(Cl)cc2)CC1)c1ccc2c(c1)CCN2,382.93500000000023,5.183100000000005,1.0,3.0,5.196542884351586
1687,CHEMBL306179,inactive,Cc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)CCN4)CC2)c1,362.51700000000017,4.838120000000004,1.0,3.0,7.301029995663981
1688,CHEMBL310918,active,O=C(CCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1)c1ccc2c(c1)CCN2,393.48700000000025,4.4379000000000035,1.0,5.0,7.1938200260161125
1689,CHEMBL74359,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCC2,348.4900000000001,4.529700000000004,1.0,3.0,6.94692155651658
1690,CHEMBL307693,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)N(Cc1ccccc1)CC2,438.61500000000024,6.124400000000007,0.0,3.0,6.069050968832477
1691,CHEMBL1083661,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCN2,362.51700000000017,4.919800000000004,1.0,3.0,7.267606240177032
1692,CHEMBL1083660,active,CN1CCCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,376.54400000000004,4.944100000000005,0.0,3.0,7.619788758288394
1693,CHEMBL73593,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCC2,362.51700000000017,4.919800000000004,1.0,3.0,6.785156151952302
1694,CHEMBL1083662,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCN2c1ccccc1,438.61500000000024,6.646000000000007,0.0,3.0,7.267606240177032
1695,CHEMBL76470,active,CN1CCCc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc21,376.5440000000001,4.944100000000005,0.0,3.0,7.443697499232712
1696,CHEMBL1084254,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)N(c1ccccc1)CCC2,438.61500000000024,6.646000000000007,0.0,3.0,5.826813731587726
1697,CHEMBL75157,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCCN2,376.5440000000002,5.309900000000005,1.0,3.0,6.903089986991944
1698,CHEMBL74747,active,CN1CCCCc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc21,390.57100000000014,5.334200000000006,0.0,3.0,7.0915149811213505
1699,CHEMBL310467,active,CCN1CCCCc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc21,404.5980000000001,5.724300000000007,0.0,3.0,6.424812155072339
1700,CHEMBL307513,active,CCCN1CCCCc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc21,418.6250000000002,6.114400000000007,0.0,3.0,5.876148359032914
1701,CHEMBL74962,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)N(Cc1ccccc1)CCCC2,466.6690000000003,6.904600000000007,0.0,3.0,5.503070351926785
1702,CHEMBL309173,active,COc1ccccc1CN1CCC(CCC(=O)c2ccc3c(c2)NCCCC3)CC1,406.5700000000002,5.318500000000005,1.0,4.0,5.576426480267265
1703,CHEMBL72967,active,COc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)NCCCC4)CC2)c1,406.5700000000002,5.318500000000006,1.0,4.0,6.072116589669293
1704,CHEMBL74533,active,COc1ccc(CN2CCC(CCC(=O)c3ccc4c(c3)NCCCC4)CC2)cc1,406.5700000000003,5.318500000000005,1.0,4.0,4.2580609222708015
1705,CHEMBL75127,inactive,O=C(CCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)NCCCC2,394.5340000000002,5.449000000000005,1.0,3.0,6.480172006224281
1706,CHEMBL308093,active,O=C(CCC1CCN(Cc2cccc(F)c2)CC1)c1ccc2c(c1)NCCCC2,394.5340000000002,5.449000000000005,1.0,3.0,6.838631997765025
1707,CHEMBL76384,active,O=C(CCC1CCN(Cc2ccc(F)cc2)CC1)c1ccc2c(c1)NCCCC2,394.5340000000002,5.449000000000005,1.0,3.0,6.405607449624573
1708,CHEMBL420378,active,O=C(CCC1CCN(Cc2cccc(Cl)c2)CC1)c1ccc2c(c1)NCCCC2,410.9890000000003,5.963300000000006,1.0,3.0,6.47755576649368
1709,CHEMBL74340,active,Cc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)NCCCC4)CC2)c1,390.57100000000025,5.618320000000005,1.0,3.0,6.649751981665837
1710,CHEMBL307832,active,O=C(CCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1)c1ccc2c(c1)NCCCC2,421.54100000000034,5.218100000000004,1.0,5.0,6.4089353929735005
1711,CHEMBL74698,active,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCCC2,390.57100000000025,5.7000000000000055,1.0,3.0,6.896196279044043
1712,CHEMBL1084703,inactive,c1ccc(CN2CCC(CNc3nsc4ccccc34)CC2)cc1,337.49200000000013,4.620400000000004,1.0,4.0,7.00436480540245
1713,CHEMBL1085285,inactive,c1ccc(CN2CCC(CNc3n[nH]c4ccccc34)CC2)cc1,320.44000000000017,3.8870000000000022,2.0,3.0,6.920818753952375
1714,CHEMBL1083065,inactive,COc1ccc2c(c1OC)C(=O)CC2CCC1CCN(Cc2ccccc2)CC1,393.52700000000016,5.066200000000006,0.0,4.0,8.096910013008056
1715,CHEMBL1083066,inactive,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1C2,344.4990000000002,4.263300000000003,1.0,3.0,6.943095148663527
1716,CHEMBL1083067,inactive,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1C2,330.47200000000015,3.8732000000000033,1.0,3.0,8.0
1717,CHEMBL1083375,inactive,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,358.52600000000024,4.653400000000004,1.0,3.0,7.236572006437063
1718,CHEMBL1085125,inactive,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,316.44500000000005,3.483100000000002,1.0,3.0,7.045757490560675
1719,CHEMBL1085126,intermediate,CCN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3C[C@@H]12,316.44500000000005,3.4815000000000023,1.0,3.0,4.903541888282547
1720,CHEMBL1085127,intermediate,CCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,302.41800000000006,3.0930000000000017,1.0,3.0,6.812479279163537
1721,CHEMBL1084635,intermediate,CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3C[C@@H]12,274.36400000000003,2.3128,1.0,3.0,7.42021640338319
1722,CHEMBL1084880,intermediate,CCN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3C[C@@H]12,336.43500000000006,4.205500000000003,1.0,3.0,6.7544873321858505
1723,CHEMBL1085128,intermediate,CCN1CC[C@@]2(C)c3cc(OC(=O)NC(C)c4ccccc4)ccc3C[C@@H]12,364.4890000000001,4.444200000000004,1.0,3.0,5.876148359032914
1724,CHEMBL1085382,intermediate,CCN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3C[C@@H]12,350.46200000000005,3.883200000000003,1.0,3.0,7.161150909262744
1725,CHEMBL1085383,intermediate,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)[C@@H]1C2,372.5530000000003,5.043500000000004,1.0,3.0,7.031517051446065
1726,CHEMBL1084881,intermediate,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)[C@@H]1C2,358.52600000000024,4.653400000000004,1.0,3.0,7.2076083105017466
1727,CHEMBL1084882,active,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1C2,420.59700000000026,5.833700000000006,1.0,3.0,6.295849483160201
1728,CHEMBL1086090,inactive,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)[C@@H]1C2,344.4990000000002,4.479300000000004,1.0,3.0,6.419075024324381
1729,CHEMBL1085384,intermediate,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CC)[C@@H]1C2,330.47200000000015,4.0892000000000035,1.0,3.0,6.681936665037238
1730,CHEMBL1085385,inactive,CCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2,302.41800000000006,3.309000000000002,1.0,3.0,5.96818772866963
1731,CHEMBL1085386,inactive,CCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2,288.391,2.9189000000000016,1.0,3.0,5.659159450187668
1732,CHEMBL1085629,intermediate,CCN1CCC2c3cc(OC(=O)NC)ccc3CC21,260.337,2.1387,1.0,3.0,6.5968794788241825
1733,CHEMBL1085630,intermediate,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CCC)C1C2,358.52600000000024,4.869400000000004,1.0,3.0,6.201349354554731
1734,CHEMBL1085011,inactive,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CCC)C1C2,344.4990000000002,4.479300000000004,1.0,3.0,6.262807357295263
1735,CHEMBL55014,intermediate,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccccc1,322.45200000000006,3.718700000000003,1.0,2.0,6.251811972993799
1736,CHEMBL56470,intermediate,CN(CCC1CCN(Cc2ccccc2)CC1)C(=O)c1ccccc1,336.47900000000004,4.060900000000004,0.0,2.0,6.769551078621726
1737,CHEMBL55312,inactive,O=C(c1ccccc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,398.55000000000007,5.635700000000006,0.0,2.0,7.455931955649724
1738,CHEMBL141873,inactive,COc1ccc(C(=O)N(CCC2CCN(Cc3ccccc3)CC2)c2ccccc2)cc1,428.5760000000001,5.644300000000006,0.0,3.0,6.229147988357855
1739,CHEMBL140737,intermediate,O=C(c1ccc(F)cc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,416.5400000000001,5.774800000000006,0.0,2.0,7.7447274948966935
1740,CHEMBL126354,inactive,O=C(c1ccc([N+](=O)[O-])cc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,443.5470000000002,5.543900000000005,0.0,4.0,8.267606240177031
1741,CHEMBL340621,inactive,O=C(c1ccncc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,399.53800000000007,5.030700000000005,0.0,3.0,7.1938200260161125
1742,CHEMBL140769,intermediate,O=C(C1CCCCC1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,404.5980000000001,5.902200000000007,0.0,2.0,5.026872146400302
1743,CHEMBL340672,intermediate,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,336.4790000000001,4.341800000000004,0.0,2.0,7.2839966563652006
1744,CHEMBL141853,intermediate,CCC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,350.50600000000014,4.731900000000005,0.0,2.0,6.080921907623926
1745,CHEMBL127527,intermediate,COc1cccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)c1,366.5050000000001,4.350400000000004,0.0,3.0,7.337242168318426
1746,CHEMBL141801,inactive,COc1ccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)cc1,366.50500000000017,4.350400000000004,0.0,3.0,6.154901959985743
1747,CHEMBL141167,intermediate,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1cccc(F)c1,354.4690000000001,4.4809000000000045,0.0,2.0,7.187086643357144
1748,CHEMBL340609,intermediate,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccc(F)cc1,354.4690000000001,4.4809000000000045,0.0,2.0,6.688246138944246
1749,CHEMBL140936,inactive,CCN(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,322.49600000000004,4.815200000000005,0.0,2.0,4.920818753952375
1750,CHEMBL141352,active,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccncc1,337.4670000000001,3.7368000000000032,0.0,3.0,6.966576244513051
1751,CHEMBL125578,active,CC(=O)N(C)CCC1CCN(Cc2ccccc2)CC1,274.4080000000001,2.7670000000000012,0.0,2.0,6.180456064458132
1752,CHEMBL333909,inactive,O=C1c2ccccc2CN1CCC1CCN(Cc2ccccc2)CC1,334.463,3.9447000000000028,0.0,2.0,7.008773924307505
1753,CHEMBL106891,active,O=C1c2ccccc2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,348.446,3.584900000000003,0.0,3.0,7.096910013008056
1754,CHEMBL419184,active,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1C1CCN(Cc2ccccc2)CC1,365.3890000000001,2.8554000000000013,0.0,5.0,4.568636235841013
1755,CHEMBL326868,active,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CC1CCN(Cc2ccccc2)CC1,379.4160000000001,3.1030000000000015,0.0,5.0,5.522878745280337
1756,CHEMBL105874,inactive,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,393.44300000000015,3.4931000000000028,0.0,5.0,7.903089986991944
1757,CHEMBL336686,inactive,COc1ccc(CN2CCC(CCN3C(=O)c4ccc([N+](=O)[O-])cc4C3=O)CC2)cc1,423.4690000000002,3.5017000000000023,0.0,6.0,6.356547323513812
1758,CHEMBL123909,intermediate,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCC1CCN(Cc2ccc(Cl)cc2)CC1,427.88800000000015,4.146500000000003,0.0,5.0,6.619788758288394
1759,CHEMBL140948,intermediate,CN1CCC(CCN2C(=O)c3ccc([N+](=O)[O-])cc3C2=O)CC1,317.34500000000014,1.9227,0.0,5.0,5.167491087293763
1760,CHEMBL139353,active,Nc1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,363.46100000000007,3.1671000000000022,1.0,4.0,8.05551732784983
1761,CHEMBL433678,active,CC(=O)Nc1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,405.49800000000016,3.543300000000002,1.0,4.0,8.55284196865778
1762,CHEMBL138107,inactive,O=C(Nc1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O)c1ccccc1,467.5690000000002,4.837200000000005,1.0,4.0,8.920818753952375
1763,CHEMBL140770,inactive,COc1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,378.4720000000001,3.5935000000000024,0.0,4.0,8.096910013008056
1764,CHEMBL1084256,intermediate,O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,467.5690000000003,4.837200000000005,1.0,4.0,8.657577319177793
1765,CHEMBL140999,inactive,O=C(c1ccccc1)c1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,452.55400000000026,4.8159000000000045,0.0,4.0,8.619788758288394
1766,CHEMBL141001,inactive,O=C1c2cccc([N+](=O)[O-])c2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,393.44300000000015,3.4931000000000028,0.0,5.0,8.045757490560675
1767,CHEMBL138442,inactive,Nc1cccc2c1C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,363.46100000000007,3.1671000000000022,1.0,4.0,7.958607314841775
1768,CHEMBL141622,inactive,O=C(Nc1cccc2c1C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O)c1ccccc1,467.5690000000002,4.837200000000005,1.0,4.0,6.468521082957745
1769,CHEMBL140106,inactive,O=C1c2cccnc2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,349.4340000000001,2.9799000000000015,0.0,4.0,7.886056647693163
1770,CHEMBL141203,inactive,O=c1c2ccccc2ccn1CCC1CCN(Cc2ccccc2)CC1,346.47400000000005,4.303800000000003,0.0,3.0,5.958607314841775
1771,CHEMBL142014,inactive,O=C1c2ccccc2CCN1CCC1CCN(Cc2ccccc2)CC1,348.49,3.987200000000003,0.0,2.0,6.0
1772,CHEMBL140990,inactive,O=C1Cc2ccccc2CN1CCC1CCN(Cc2ccccc2)CC1,348.49,3.8736000000000033,0.0,2.0,7.769551078621726
1773,CHEMBL142013,inactive,c1ccc(CN2CCC(CCN3CCc4ccccc4C3)CC2)cc1,334.5070000000001,4.347000000000004,0.0,2.0,5.795880017344075
1774,CHEMBL141042,inactive,O=C1Cc2ccccc2C(=O)N1CCC1CCN(Cc2ccccc2)CC1,362.47300000000007,3.5138000000000025,0.0,3.0,7.638272163982407
1775,CHEMBL140328,inactive,O=c1c2ccccc2ncn1CCC1CCN(Cc2ccccc2)CC1,347.46200000000005,3.698800000000002,0.0,4.0,5.920818753952375
1776,CHEMBL141810,inactive,O=C1c2ccccc2NCN1CCC1CCN(Cc2ccccc2)CC1,349.47800000000007,3.8141000000000025,1.0,3.0,6.096910013008056
1777,CHEMBL342413,inactive,O=c1[nH]c2ccccc2c(=O)n1CCC1CCN(Cc2ccccc2)CC1,363.46100000000007,2.9921000000000015,1.0,4.0,8.3767507096021
1778,CHEMBL141276,inactive,O=C1Nc2ccccc2CN1CCC1CCN(Cc2ccccc2)CC1,349.478,4.336400000000004,1.0,2.0,7.886056647693163
1779,CHEMBL138552,inactive,O=c1[nH]c2cc(Cl)ccc2c(=O)n1CCC1CCN(Cc2ccccc2)CC1,397.9060000000002,3.645500000000003,1.0,4.0,8.346787486224656
1780,CHEMBL141515,inactive,O=C1CCCCN1CCC1CCN(Cc2ccccc2)CC1,300.4460000000001,3.3012000000000024,0.0,2.0,6.568636235841013
1781,CHEMBL1083069,inactive,O=C1CNc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc2C1,389.49900000000014,4.209700000000003,1.0,5.0,9.318758762624412
1782,CHEMBL129753,inactive,CNC(=O)Oc1cccc(CN(C)CCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,460.53000000000014,4.955400000000005,1.0,6.0,7.431798275933005
1783,CHEMBL1083070,inactive,CCCCCCNC(=O)Oc1cccc(CN(C)CCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,530.6650000000004,6.905900000000008,1.0,6.0,7.0
1784,CHEMBL337999,inactive,CNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,474.55700000000013,5.345500000000006,1.0,6.0,9.086186147616283
1785,CHEMBL1083379,active,CCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,544.6920000000005,7.296000000000008,1.0,6.0,7.0
1786,CHEMBL128863,active,CCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,460.53000000000014,4.9554000000000045,1.0,6.0,7.886056647693163
1787,CHEMBL336297,active,CCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,474.5570000000002,5.345500000000005,1.0,6.0,7.552841968657781
1788,CHEMBL130847,active,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,488.58400000000023,5.735600000000006,1.0,6.0,7.443697499232712
1789,CHEMBL128260,active,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)Nc2ccccc2)c1,508.57400000000024,6.4580000000000055,1.0,6.0,8.55284196865778
1790,CHEMBL131827,active,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4cccnc4oc3c2)c1,447.4910000000001,3.960300000000003,1.0,7.0,8.958607314841775
1791,CHEMBL130918,active,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4cccnc4oc3c2)c1,489.57200000000023,5.130600000000005,1.0,7.0,8.050609993355087
1792,CHEMBL1084090,active,CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4cccnc4oc3c2)c1,517.6260000000004,5.910800000000006,1.0,7.0,7.376750709602099
1793,CHEMBL340625,active,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,396.44300000000004,3.4121000000000024,1.0,6.0,8.244125144327509
1794,CHEMBL128551,intermediate,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,438.52400000000017,4.582400000000004,1.0,6.0,7.853871964321762
1795,CHEMBL1084883,inactive,CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccc(=O)oc3c2)c1,466.5780000000003,5.362600000000006,1.0,6.0,7.886056647693163
1796,CHEMBL128618,inactive,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,396.44300000000004,3.4121000000000024,1.0,6.0,8.050609993355087
1797,CHEMBL1084091,inactive,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,438.52400000000017,4.582400000000004,1.0,6.0,6.6020599913279625
1798,CHEMBL1085129,inactive,CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)ccoc3c2)c1,466.5780000000003,5.362600000000006,1.0,6.0,7.6777807052660805
1799,CHEMBL128471,inactive,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,472.5410000000001,5.079100000000005,1.0,6.0,8.244125144327509
1800,CHEMBL128043,inactive,CCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,514.6220000000003,6.249400000000007,1.0,6.0,7.508638306165727
1801,CHEMBL1084366,inactive,CCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)cc(-c4ccccc4)oc3c2)c1,542.6760000000004,7.029600000000008,1.0,6.0,7.167491087293763
1802,CHEMBL128202,inactive,CCN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,460.53000000000026,4.955400000000004,1.0,6.0,9.2518119729938
1803,CHEMBL339039,inactive,CCCCNC(=O)Oc1cccc(CN(CC)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,502.6110000000003,6.125700000000006,1.0,6.0,8.065501548756432
1804,CHEMBL1082419,inactive,CCCCCCNC(=O)Oc1cccc(CN(CC)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,530.6650000000004,6.905900000000008,1.0,6.0,6.795880017344075
1805,CHEMBL131219,intermediate,CCCN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,474.55700000000024,5.345500000000005,1.0,6.0,8.397940008672037
1806,CHEMBL128452,inactive,CCCCNC(=O)Oc1cccc(CN(CCC)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,516.6380000000004,6.515800000000007,1.0,6.0,7.154901959985743
1807,CHEMBL1083976,inactive,CCCCCCNC(=O)Oc1cccc(CN(CCC)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,544.6920000000003,7.296000000000008,1.0,6.0,6.3979400086720375
1808,CHEMBL131579,inactive,CNC(=O)Oc1cccc(CN(CCCOc2ccc3c(=O)c4ccccc4oc3c2)C(C)C)c1,474.5570000000002,5.343900000000005,1.0,6.0,9.154901959985743
1809,CHEMBL131411,inactive,CCCCNC(=O)Oc1cccc(CN(CCCOc2ccc3c(=O)c4ccccc4oc3c2)C(C)C)c1,516.6380000000003,6.514200000000007,1.0,6.0,7.0
1810,CHEMBL1083977,inactive,CCCCCCNC(=O)Oc1cccc(CN(CCCOc2ccc3c(=O)c4ccccc4oc3c2)C(C)C)c1,544.6920000000002,7.294400000000008,1.0,6.0,6.769551078621726
